date,time,frequency,stock,ma,price,description
20190104,11:30:00,1,603959,14.876499999999991,15.23,cross above
20190104,11:30:00,1,603500,10.590999999999992,10.6,cross above
20190104,11:30:00,1,603969,4.7431666666666725,4.76,cross above
20190104,11:30:00,1,603505,12.56608333333334,12.63,cross above
20190104,11:30:00,1,603527,10.666166666666665,10.73,cross above
20190104,11:30:00,1,603987,6.516583333333338,6.53,cross above
20190104,11:30:00,1,603993,3.8168333333333346,3.83,cross above
20190104,11:30:00,1,603996,7.622333333333331,7.65,cross above
20190104,11:30:00,1,603757,19.282500000000002,19.39,cross above
20190104,11:30:00,1,603999,4.936833333333337,4.97,cross above
20190104,11:30:00,1,603773,43.26799999999998,43.74,cross above
20190104,11:30:00,1,603776,19.056083333333323,19.12,cross above
20190104,11:30:00,1,603566,11.960750000000006,12.18,cross above
